book_id,user_id,review_text,ratings,review_date,source,author,book_name
B0039GL38K,A2MGTCA8LJ8IF4,When I was in school I hated history and thought it a great waste of time but now I cant seem to read enough of it and am really looking forward to reading this one,3,2013-10-13,Amazon,Unknown,Unknown
B004LB5GP8,A1ZJWV48LW7GV3,If you are hoping for a HEA hot romance look elsewhere Not at all what I was expecting or was somewhat led to believe in the product description I am glad it was a freebie because the only thing wasted was my time,1,2011-06-04,Amazon,Unknown,Unknown
B003AT11OC,A3KIXNYVJYGN9D,Even though this book was free I had some reservations Based on the majority of reviews I went ahead and downloaded the book The writing was sophomoric and the plot so poorly executed that I ended up skimming the book rather than reading it so that I could say that I finished The romance made no sense Carly the bar owner was dead set against dating military barely new Trey or Jake then all of a sudden after spending roughly two days together on a mission that conveniently only Carly could assist with Trey and Carly are passionatly in love Jake who has been trying to get in Carlys pants for two years all of a sudden is happy for them both If you took the sex out I would have believed that it was written by a 12th grader,1,2011-03-23,Amazon,Unknown,Unknown
B0038KX9P2,AWADB5LOZUV3K,I didnt expect to write a review of this book I read a lot of books way too many to do reviews for all of them so I generally only write reviews if they were exceptionally good or really bad I dont want to take the time to review an average book And this one should have been average It reminded me of an 80s Harlequin with Yanis rich and powerful dominating Lee throughout most of the book I was ok with that because I was in the mood for a mean hero and I thought the storyline flowed pretty well I noticed in reviews of her other books that people complained about grammatical errors There were plenty of those but if the story is good enough I dont mind overlooking themWhat I couldnt overlook was the overuse of the word had By the middle of the book it was to the point that I couldnt even concentrate on the story because had kept jumping out at me Sometimes several in one sentence Out of curiosity I counted them once and there were 16 just on one page So I basically just skimmed the last half of the book because it was too painful plowing through the hads But the story itself was good enough that I wanted to see how it endedIf not for all of the hads throughout the book I would have given it 3 stars Its a nice average story I got Kidnapped the Wrong Sister by this author because it was free and Im sure Ill read it but I noticed one of the reviews for that book also mentioned that had was overused so its obviously a trend Thats too bad because her books have a lot of potential I dont think I will pay for any more of her books though,2,2012-12-07,Amazon,Unknown,Unknown
B002AJ7X2C,AHB1YAA70O6B8,I read the first two chapters of this book and was nearly sick I removed it from my Kindle and want to delete it forever and tag these authors to never get another book by them The book should come with a Super R rating I rushed to make sure that I hadnt actually paid for it and was glad at least to see that it was free But as another reviewer wrote Id pay to unread those two chapters There is a difference between mystery writing Im a huge fan of Sandford who deals with some sick bad guys and this kind of horror I put it up there with the Saw movieswhich I wouldnt watch if someone paid me a million bucksSo yes be warned but think seriously about whether or not this kind of supersickviolence is something you ever want in your brain,1,2009-11-20,Amazon,Unknown,Unknown
B002ZVPTA8,A3TYWLLZGB1EDR,The 34voice34 of Sherlock Holmes comes through very well Count Dracula is another matter He is slick dangerous and purely a construct of the writers imagination I rather like the CountSo far the story is quite good and I am looking forward to moreThis is a short story so I finished rather quickly It was a good story but a vampiric Watson does not sit well with me and Im not entirely enthused with the authors vision of vampires A good story but not worth reading the other supernatural stories,4,2014-01-26,Amazon,Unknown,Unknown
B00292BSVC,AX0I8SCLVTL4C,This is the second book in the Rachel Myers series Rachel moves back from Arizona to the Blue Ridge Mountains after deciding to break it off with her fiance due to her hesitation to commit to marriage Before Rachel has finished unpacking her good friend Isaac talks her into investigating the death of another friend of his because he doesnt believe his death is an accident or a suicide She also develops a new love interest and Im looking forward to seeing where it goes in future books I was happy that the author provided more depth to the main character Rachel She is a likeable but not perfect She likes gardening horses and horseback riding As in the first book in the series the authors descriptions of the mountain area and town are delightful Other reviews have talked about the fact that these books are rather short and I guess they are They are quick and easy reading and very wellwritten Perhaps they are novellas rather than novels but I have no problem with that I will continue to read this series and I look forward to seeing where Rachels life leads her,4,2010-09-18,Amazon,Unknown,Unknown
B000SRGFEU,A1BSKHVCABJFXN,For a short story it kept me turning the pages I enjoyed the dynamic between the two main characters Enjoyed the read,4,2011-11-02,Amazon,Unknown,Unknown
B002L6M28O,A10TTS5EDIDQK7,LOL I love the fact she wants to explore her sexuality I think she should have tried to at least but some effort on the person she trusted the most But it was fun to read LOL,4,2013-07-27,Amazon,Unknown,Unknown
B0020BUX0Y,AWYOWZKRBKQHQ,Relentless is the 5th of a series of six books by Jack Campbell that collectively tell the story of Captain John Geary and his command of the space fleet which belongs to an Alliance of worlds occupied by humans The books in series order are 1 The Lost Fleet Dauntless 2 The Lost Fleet Fearless 3 The Lost Fleet Courageous 4 The Lost Fleet Valiant 5 The Lost Fleet Restless and 6 The Lost Fleet VictoriousThe Alliance has been in a state of war for 100 years with another group of human worlds called the Syndicated Worlds or Syndics for short John Geary was thought to have been killed in the early opening attacks of that war In reality he escaped certain doom in a survival pod launched from his Heavy Cruiser He was placed in a state of hibernation with the expectation that he would be picked up in a few weeks but something went wrong The emergency beacon on his pod failed and he drifted until he was accidentally found 100 years later by another Alliance Battle CruiserHe was revived and found himself thrust into command of the entire Alliance Fleet which was lost deep behind enemy lines and expected to miraculously get the Fleet home safely and to put and end to the war once and for all and he was to do this against the overwhelming forces of the Syndicate WorldsCompounding his problems is the fact that he must deal with a group of rebellious officers among his own crew a love relationship that can not be acknowledged politicians at home who want to arrest him when he gets there for a crime he has not committed and for which there is no evidence to suggest that he ever thought of committing it And if that were not enough he also has to deal with an unknown enemy with unknown technological capabilities that is known to exist just beyond the border that marks the extreme edge of Syndic spaceIf you like SciFi thats filled with space battles based on reasonably thought out tactical plans and strategies this series may be for you It is much closer to reality than the Lensman series though I will not say that is a better or worse story line That is for the reader to decide,4,2010-09-07,Amazon,Unknown,Unknown
B002QHWOEU,A2VJ80PM1G00QV,Pleasant reading but not much of a mystery Central characters welldrawn but the action defied credibility The resolution of the multiple dilemmas and crimes makes little sense with the fate of the various characters having little logical connection to their prior activities With a wellstructured logically coherent outline and some respect for reality the author could do quite well with the next one At a reasonable price this one will pass muster as a light tale about middle aged women and their difficulty in achieving a modest degree of equilibrium in their relationships,3,2014-06-30,Amazon,Unknown,Unknown
B000FDJ0FS,A3AKG73AM4OKSI,Although WSJ has good reporting and covers all the news the price keeps going up I often buy alternatives due to the inflated price I dont think the Kindle version of WSJ is that much better than other sources of financial news Financial Times for example to justify the price difference,3,2012-11-20,Amazon,Unknown,Unknown
B003SX0XZI,A1XTWDIMO2IVY3,This is a faithful ironyfree transcription of the sort of sexual fantasy one often sees parodied or at least made a bit more emotionally complex in these postmodern metatextual days Jamilahs all Master forgive me for my crime and Zahirs all hah I caught you and now I shall punish you by having sex with you while you are totally helpless to resist and are kind of making a token resistance but we both know this is really what you want isnt it my little desert flower Kind of seventeenthcentury as exotic sexual fantasies go but whatever floats your boat Its written in fairly grammatical English though the highfalutin ArabianplayedbyAnneBaxterspeak Daughter of your most humble servant doesnt always mesh well with random bits of modern slang and sex talk,2,2010-07-04,Amazon,Unknown,Unknown
B001IWL1ZM,A1ZAPFF4YQ4IPJ,I enjoyed this read with its different characters and their plight It had mystery erotic adventures and in the end love between the two I am looking forward to reading the next two in the series which have completely different characters shapeshifting type to see what this Author is really capable of It was good enough for me to purchase the others,4,2010-03-13,Amazon,Unknown,Unknown
B00315684S,A1L74RP1NNZD3S,Nothing provocative or lifechanging In fact it seems the authors of the Didache simply cut and paste snippets taken from the New Testament and pasted them into this collection of customs rules and regulations Perhaps this was intentionally done since most of the early church didnt have the full canon of Scripture in their possession at this time 2nd century AD Nevertheless I am glad I read this historical document that the early church utilized A document that gave me a brief glimpse into how the early church operated and worshipped during a time of great persecution and upheaval,3,2012-04-18,Amazon,Unknown,Unknown
B0014JD6PC,A25Q4HLH29R3Y4,This book pulled at my heart strings as I connect with the afterlife in my personal life The stories were heartfelt and one thing I liked about them is they were not all sugar coated Sometimes the messages from beyond the grave are not always what we want to hear or think our loved ones will tell us I find that spirits I didnt know when they were alive are even more candid about their former lives and death Good book,4,2013-07-04,Amazon,Unknown,Unknown
B002GEX2Q2,AL4ZPYH2DH0HT,very good book its been awhile since i was able to read a book threw and actually not skip a page or stop reading it all together this book is goooooood it want let you down it has heartcompassionlovemaking love all rolled up with a little more it just has a good story long enough to where you can get into it digest it and then finish it completely you know its so worth it loved all the characters kaya is beautiful and her lovers oh my goodness yes yes and yes,5,2011-08-24,Amazon,Unknown,Unknown
B004HD5WAE,A1107BDK92HTUA,The writing and characters are so juvenile I did not even get more than a couple chapters into this book Free or not my time would have been better spent doing something else,1,2014-04-24,Amazon,Unknown,Unknown
B001UE7D0K,A31R6P1KDBJQDV,This book could easily carry another subtitle How to Train Your Brain According to the author theres a simple way to do that Mind MappingIf someone ever told me that there was a way for me to start reading faster than I already do Id say that he was crazy And if Id never read this book Id insist he was However in the book at hand Ive discovered a simple example which Ill call for the purposes of this review Reading by the Dot that left me speechless Thanks to it I did not only read a paragraph in great speed but Ive also memorized almost every word of itIt is widely known that every person uses only a limited amount of his minds capabilities This book offers the reader a chance to enhance his reading and learning experiences and improve his memory as wellAs we read in the introduction A Mind Map is a diagram you create to organize your thoughts In conventional notetaking you write information down line by line or perhaps column by column Mind Mapping differs from such notetaking in that you present the information more in the form of a diagramAnd how does that help me one would ask Well for starters Id answer it helps with your memory since it is easier to remember images than words Visualization is the key word here Kids just as much as the adults do not have many difficulties in remembering images but when it comes to words its a different storyOne of the examples that the author uses to prove his point is the diagrams he uses to create an overview of the popular novel To Kill a Mockingbird Through these diagrams we follow the book from point one all the way to the end taking a good look at the characters and their interactions and thus get a brief yet detailed view of the story One idea is interconnected with many other ideas we read and as we well know one person is interconnected with many other persons which helps prove the pointMind Mapping has many advantages it balances the brain simplifies life helps with creativity and speeds up the learning processes It also has some disadvantages though since it asks of you to change your habits to spend time to get to know how it works and maybe creates some minor problems when it comes to speaking since language is an auditory process The former though overrule the latter since learning how to operate with Mind Maps can help you change your life for the better in many waysessentially theres no limit to how vast your Mind Map can become A subtopic in the first Mind Map you create may become the central idea in the next one you draw Each subtopic in a map is in effect a center of another map This is the beauty of the techniquerelationships may go on as extensively as they exist in your mind Now how interesting is thatTo be honest before reading this book I knew next to nothing about how Mind Mapping works Ive read things about it here and there but Id never thought to give it a try Well all that has changed I now find this subject as intriguing as they come As someone who reads dozens of books every year and always wishes to read even more I believe that adopting the technique of Mind Mapping will help me achieve my goals I think that if I should come to master it the results could be if nothing else highly satisfyingMind Mapping can help one in many walks of life from organizing vacations to creating business plans from generating presentations to solving everyday problems and the list goes on and onA lot of people say that everything is in our head the book at hand proves them right And then it highlights the way one has to follow to reach his own high point to widen his horizonsIf youd ask me to put this book in a category I wouldnt know which one to choose Is it a selfhelp manual In a way it is but its much more than that To use a metaphor Id say that this is a guide of how to use the GPS of your brain to find the destinations you desperately seek and need,5,2012-12-04,Amazon,Unknown,Unknown
B000JMKU0Y,A35QOI4L7CILPW,There isnt one aspect of the book that I dont like Fast paced action the one that good action movies are made of characters that are captivating and of course love that conquers all Written well paced well and simply put page turner Thumbs up in my book,5,2014-05-13,Amazon,Unknown,Unknown
B0035LDNV4,A1YL21EO02B0M4,I found this book to be very childish in its deliverance I had to skip so many pages to stay on course with the plot Finishing the book I thought geez what a waste of time This went nowhere as far as I am concerned Just another author using cliff hangers to get people to buy buy buy I cannot even fathom reading anymore of this garbage Very bad form A good author doesnt need to use cliff hangers to captivate their audience Getting sick and tired of this writing 101 tactic Do not recommend this author,1,2014-02-18,Amazon,Unknown,Unknown
B0047T7NCI,A94NRHZ4PRH39,The summary sounded so good for this book The reality was it was long dry and mainly without relations This was a highly dramatic story that wouldnt even work as a lifetime movie hmmm maybe a Hallmark movie those are usually dry,2,2012-09-30,Amazon,Unknown,Unknown
B000FC2MB8,AFSMRL2GSJ59Z,I like most of Louis LAmours books and this is one is no exception You want 6 more words words words words words words words,4,2014-02-16,Amazon,Unknown,Unknown
B0040JHZ9G,A2E56H875BMF9F,This was the most benigndull menage story Ive read With menage as the premise you sort of expect a minimum level of titillation dont you Perhaps this is menage for the faint of heart That seems a contradiction but its the only explanation that occurs to me,2,2010-11-04,Amazon,Unknown,Unknown
B000PIT0RG,AX3GWKHTWUZI6,I subscribed to the Readers Digest for my Kindle 2 I didnt turn on my wireless between the 1st and 5th of the month therefore I didnt receive my first issue I canceled my subscription noting the reason being I didnt receive my first issue due to the fact that I didnt know I had to have my wireless on during the first 5 days of the month My fault for not reading more of the info about subscriptions Anyway a couple of days later I received a refund of 149 on my credit card without even requesting it I resubscribed to Readers Digest and set my cell phone calendar alarm to remind me to turn my wireless on for my Kindle on the first day of the month so Ill get my copy from now on I got my copy this month Hope this gives enough information to those who want to subscribe but arent sure what to do after subscribing Happy reading,5,2011-02-02,Amazon,Unknown,Unknown
B000JML1QG,A3PMV0LPE6HTLQ,This is a fascinating collection of collected stories many different versions of one another If you are interested in these fairytales I would advise for you to get various published stories of the Brothers Grimms tales,5,2013-04-14,Amazon,Unknown,Unknown
B00149M19E,AW1SSILKYUHG1,I do like meacutenage bookshowever I much prefer when the female gets ALLLLL of the attention Yes I am selfish that way Thats my guilty pleasure when I read With that being said I was torn between a 4 or 5 star review So in fairness I went back and read the ARC again I was given a copy of this story in exchange for an honest review After my second read I decided on a 5 star review simply because this story has what it needs Its short but you are introduced to the characters without feeling rushed You get enough background info on each so that it makes sense without any extra fluff There were a couple of odd sentences or typos but nothing that would make you regret the time it takes you to read this novella,5,2013-11-26,Amazon,Unknown,Unknown
B003SX12A8,A39O5947JUCXSV,I got this because it was free Nothing really happens in this book and it could have been written much better even as a short story This guy pursues this girl for a year and finally she says yes to a date although she doesnt like him and then she gets there and starts kissing Then suddenly they are having sex but its strange because he keeps talking about how he likes it rough but the sex isnt rough Then suddenly they are proclaiming their love for each other The end of story Would I pay for this Absolutely no Would I read it again No If you have about 5 mins to kill then read it thats how long the story is I wouldnt recommend it,1,2011-04-11,Amazon,Unknown,Unknown
B002T45W30,A1D3BO0SSUI6LB,Id never read works by this writer before and was pleasantly surprised I am a big fan of comfortable writing styles If youve read any of my other reviews I use that term a lot This story was an enjoyable read and I plan on hitting up more of her books,4,2014-02-08,Amazon,Unknown,Unknown
B000VXV7K8,A2M1ZVY6LV7925,I really liked this book I was able to get it free on my kindle ereader and I enjoyed the 2 main characters and the other characters as well I really like to read about American Western cowboys romance Hunky and so good looking I had a to read it in one sitting Thats how good it was I can not wait to read more books by this author,4,2012-10-07,Amazon,Unknown,Unknown
B00309SCUS,A1NDI7O9AJDD69,This is a quick steamy read from beginning to end Though they had both been eying each other for months Mikes rescue of Kate as she slips down her roof is what really brings them together Mikes actions show exactly what kind of man he is and his acceptance of Kates desires proves how right he is for her Likewise Kates stubbornness and determination are shown through her reaction to her fall It is Mikes tenderness that gives her a sense of security which allows her vulnerability to surfaceThe relationship between Kate and Mike is the main focus of the story but Kates exploration of her sexuality drives the action All of the sex scenes are scorchingly hot but there is also an element of caring that shows the depth of emotion of everyone involvedJayne Rylon has written a thoroughly enjoyable read that will satisfy anyone who likes their sex scenes as hot as they come Karin,4,2010-06-15,Amazon,Unknown,Unknown
B002HUU0A6,A1QXF3XUYSPCRR,Just another great read from Lora Leigh I am just a great fan of the Feline Breed series As a matter of fact Lora Leigh is my number one author and her Breed series is my number one series I own every book and even though I love short stories I feel every breed deserved their own book,5,2010-01-27,Amazon,Unknown,Unknown
B001VNCPJY,A134TCTK1FZF2V,This book has elements of just about everything in it It started off as realistic fiction Girl meets boy who somehow ends up staying with the girls family But added to that is that the boy Jesse has flashbacks about his past and visions of a boy he has never met while having conversations with something that could be a computer And if that isnt enough he also has firestarting and healing powersIt is quite wellwritten even with the confusion of so many genres appearing in the same book It was also highly entertaining mostly because you never knew what was going to happen next I couldnt stop reading it mainly because I kept having to decipher just what was happeningAs I read on I could understand the title of this book In some ways Jesse was a ghost Someone who was there but who wasnt who he thought he was I really liked his vulnerability He held a lot of guilt over his past and a belief that he was better off alone He also had to live with the gifts he had been given even if he considered some of them a curse Hes also trying to find out who he is What teenager doesnt ask themselves at one time who they are I know I did And thats what draws me to this book the underlying realism to it even when its anything but thatSome of the scenes written are very intense and I wonder if L Lee Lowe wrote purely for fun or if there was some hidden meaning behind the writing In one scene the one with the man hanging from the tree it felt almost spiritual to me As if Jesse had to put something to rest before he could move on Like letting go of his past so he could live the life he should be living and not the one he was And I know it may only be me reading into it but it reminds me of Shakespeares As you like it All the worlds a stage and all the men and women merely players In some ways thats how it feels Its like Jesse is a puppet with someone else pulling the strings especially with Red and the othersSarah another character is what held Jesse together Shes the one who gives him hope She goes through a similar hell to Jesse and yet at the same time different In some ways shes also his downfall or at least the guys she hung around with were There are other characters I adore as well like Sarahs dad Finn He gave Jesse support when he needed it and was there for him when no other male figure wasThis whole novel was complicated gave me hope of a happy ending for the characters and was bittersweet I cant go to much into why its bittersweet because it would contain spoilers I didnt consider the book a light read well it was a light read at the start and evolved from there To be honest some of it I didnt understand at all mainly because as I mentioned earlier there was more than one or two genres in it But even so it didnt stop me from liking it The book is also longer than most so it will take more time to readI think this book is best suited to someone who prefers a challenging book because thats how I found itAnd now since I dont have anything more to add here is my rating four out of five stars,4,2012-09-09,Amazon,Unknown,Unknown
B002KFD0WI,A2LACFJAJQE4WT,Will has been in love with his best friend since they were 15 years old Now 30 hes serving in the Navy as a SEAL Hes tired of being just friends He shows up at Mackenzies house in the middle of the night and gives her an ultimatum Be my lover or nothing at all Mackenzie has psychic visions and has the ability to read others minds This has created rifts in her relationships with other men She has a vision of a helicopter crashing with Will in it so she kicks him to the friend zone to protect her own heartAnother reviewer commented on the childishness of the characters actions I agree A lot of the reasoning and decision making is not based on mature love Its based on a desire for self preservationI enjoyed the other books in the series more than this one,3,2011-11-30,Amazon,Unknown,Unknown
B0015Z7VFG,A1X51MAOSQRLND,As always MAYA BANKS IS WONDERFUL My favorite author I can hardly wait for her next book to come out I have read all of her books and they are all OUTSTANDING I can hardly wait for her next book every time,5,2013-10-24,Amazon,Unknown,Unknown
B002OL2AY2,AH3W1BMSY9G07,My biggest problem with this book is that I liked both Sam and Marabeth better at the beginning of the book than I did at the endAt the beginning of the book Sam is a protective but sexy alpha male By the middle of the book hes extremely controlling and is playing little headgames with Marabeth that make me want to kick him almost as much as she wants to kick him And by the end of it hes more than controlling hes also patronizingAt the beginning of the book Marabeth is a strongwilled woman who has an unfortunate attraction to a man that she doesnt want to be attracted to In the middle of the book shes fighting for recognition from both her father and her soontobe husband not just recognition but respect Shes fighting the good fight demanding answers working on projects for the good of the country and insisting that Sam stop treating her like a child and that he respect her workBy the end of the book she has given up everything to him Shes incensed about how he doesnt listen to her the fact that hes pursuing a project directly opposed to one of hers and his constant patting on her head and acting like shes bubblehead but as soon as he admits his love to her who cares about all that Hey he said the L word all those other problems Big deal We never get to see how they work out any of those issues what happens with their conflicting projects or whether Sam ever starts treating her if she has any brains The story is over with as soon as she knows what his feelings are towards herWell you can love a dog but that doesnt mean that youll treat it as your equal Since that was what Marabeth was fighting for the entire book it was pretty upsetting to me when she surrendered in the ninth round apparently not caring that none of the issues shes constantly pushing Sam about have been addressed I hope she doesnt expect him to change into a caring man who respects her opinions and ideas after the wedding cuz he didnt even compromise about that before it,2,2013-06-17,Amazon,Unknown,Unknown
B002JGZAT4,A39O075LAZRAYL,I have to admit this is my first book for this author Ive been keeping busy reading S Hyacinth and A Kell I thought the cover looked nice So I figured what the heck Ill give it a try Well it was surprisingly niceI guess Im a sap but unlike some reviewers I enjoyed the cliche a and hackneyed phrasesAfter finishing the book my first thought was darn I cant believe this is only a 200 page story It just seemed it should be longer there was so much going on And thats a good thingWith all the action it just felt like 5 books crammed into one but that definitely made it more entertaining to read thoughWith that said there were a couple of things that I wanted to point out that made this story special for me that were not covered in any of the previous reviews Despite all the violence and sex not complaining those Weres deserved to die LOL that is typical for shifter stories the overall theme was about familySasha was an abused isolated omega without any family thats the beginning of the storyThen he meets his matespouse beginnings of familyIve read enough shifter stories to make the whole psychology of how and why mates are attracted superfluous so Im cool with the introThen he gets a pack his old pack back actually extended family That includes of course Vadims parents inlaws Then there were two more facets of family that fell into place I wont include those as that would be too much of a spoiler Lets just say that if you liked theThe Lamb Who Cried Wolf Mate or Meal 1 Siren Publishing Classic ManLove then you should enjoy this story tooLast but not least another aspect I really appreciated about this authors writing was the humor I can never get enough of laughing What can I say Id like to finish up with one of the many parts of the story that I found humorous It shouldnt be a spoiler dont worry Oh to understand this part you have to understand that Vladim and Sasha are going through those uncontrollable mating urges that all newly formed bonded mates go through in shifter stories HeheOh and Vadim has captured Shasha in a wrestling match sort of and pinned him to the ground while they are supposed to be on the way to a meeting with the betas and inlaws hintthis happens to Sasha a lot Vadim growled as Sasha wiggled the apex of his thighs against Vadims growing co Sasha scooted back a little as he sat up his hands resting on Vadims chestVadim gripped Sashas hip to hold him in place over his co when he spotted a flash of fabric beyond Sashas shoulder He felt his face heat up with embarrassmentTheres someone behind me isnt there Shasha asked softlyVadim nodded his eyes never leaving the people standing behind Sashas backSasha says Your motherVadim nodded againDamn Sasha said crying out a moment later his hand coming up to rub the back of his headStop swearing Sasha Anya In law saidYes maam he repliedAnd Anya says Now does anyone want to tell me whats going on hereVadim and Sasha each pointed to the other their voices synchronized and said HE STARTED ITOkay maybe some people may think thats hokeyBut if you can picture itIts a riot,5,2012-07-11,Amazon,Unknown,Unknown
B004D9FEPU,A25F0JJMZSUXFT,Faricys other books are for the most part entertaining but this is just disgusting I bought it based on his others and regret I spent my 99 cents,1,2013-01-26,Amazon,Unknown,Unknown
B002JM0ED0,A3TJ8UJV4KTXB6,I gotta tell you that I first heard about this series of books a few years back and was not at all interested and then I fell face first into the end of the world as we know it when I became a fan of Glenn Beck and took off my blinders and really saw what is happening to this country and to our so called civilized world As a military veteran I have found this series to be a blast to read The character development is such that you really get to know them and it hurts you when one of them is hurt or God forbid killed The author makes it a point to let you know the good guy dosent always win or live to see tomorrow Do what I did and get the entire series and read them one right after the other I couldnt stop myself I went from one book straight into the next one Thank God for my Kindle,5,2011-11-21,Amazon,Unknown,Unknown
B0028PVGXK,AZFIHEMJLNGTO,Wild hearts is a really good short story fast and easy read I loved the characters and the story line Really great book,5,2013-12-24,Amazon,Unknown,Unknown
B0030ZRN5M,A1JZ7YODSEG6BC,I dont normally read novellas because I didnt feel there was enough time for character development I bought this one because of forum posts by the author and the price was definitely rightWhat a surprise I immediately understood the heroine Tracey her life her feelings Not only that it was a fully developed storyI thoroughly enjoyed this book Its a great rainy day or beach read or anytime you just want to curl up with a good book for a couple of hours,4,2010-05-21,Amazon,Unknown,Unknown
B001892DIO,A2PPOLH515GRQR,Trite and repetitive why do gay novels generally tend to be little more than a series of strung togther sex scenes with little narrative content ad even less literary value Come on guys we deserve better than this The theme of issues of being openly gay in sport is raised but the the novel closes before the consequences of being out are seen and the story developed Mills and Boon for gay men with sex included An hours read at best with little characterisation or story outside the sex scenes,2,2010-07-10,Amazon,Unknown,Unknown
B001VLXML6,AN8ELR6AHMMQ,In this prequel we are sprung into a world where the society as we know it has fallen People must barter for anything and something only belongs to you so long as you can keep someone else from stealing it We watch as Elysia tries to steal some food using stealth and some hidden ability to not be seen Darien watches from the crowd horrified that the woman hes been looking for is about to be killed They help each other escape Baltimore on a boat and learn about their difficult past together As they work towards going into the wilderness they finally find out how to trust each other and then they meet their spirit guide who takes them to others whove answered the call to find a new way to liveThis story is fast paced with chapters that are only a few pages long I was worried at first that I wouldnt understand enough about the story with it being like that but I was pleasantly surprised This story definitely peaked my interest and took only a few hours to read It coming as a prequel to the Aspect of Crow Trilogy and is well written Id definitely give it a go,4,2010-06-16,Amazon,Unknown,Unknown
B001KBZ3D2,A15PAFDSAKFKZE,I bought a Kindle 1 from my friend It allows me to enjoy books and preiodicals again with its large print and clear eink It frees me from reading large print only on the computerI subscribe to USA Todays eEdition It looks like the printed paper I can save it as a pdf and enlarge the print The problems are there is more information in each daily than I can absorb and Im stuck in front of a computerI prefer the Kindle edition of USA Today It is more concise thankfully Its easy to navigate through articles and sections and so is a quicker readIt would be nice if the publisher allowed downloading editions I might have missed Until then I must keep the online eEdition subscription for past issuesI am totally happy with USA Todays Kindle Edition ThanksArthur,5,2010-06-29,Amazon,Unknown,Unknown
B0030H269S,AXADAVXKFHOKS,It was a good read but they way it ended kind of sucked It would of been nice if it was longer,2,2013-09-27,Amazon,Unknown,Unknown
B002YQ2JEI,A2CY8E8ZIKEB36,The story line has been interestingly mediocre but I have kept reading through the third book Still he needs a dictionary He uses your for youre peak for peek here for hear etc etc ad nauseum Get the man a proof reader,2,2012-07-26,Amazon,Unknown,Unknown
B002HE1IBW,A2OCNIJDB6427H,9 books in the series and the next one is better than the last Doesnt disappoint LOVE every book great series MUST read Hot Hot Hot,5,2013-09-10,Amazon,Unknown,Unknown
B002HJ1XCG,AK25OZ3UFD0IF,Many Christian authors go overboard with the sweetness but not Linda Ford The main characters were welldeveloped and I felt like I could relate to them Billy and Vivian seemed real as did Mrs Black Highly recommended,5,2013-04-03,Amazon,Unknown,Unknown
B0044XV846,A2O3YPJ1EIUPBO,I hate I mean absolutely hate to give this two stars But I just cant give it more stars because I would want the same warning before I buy an awful book I cant remember how much I paid for this but even 99 cents is too much Honestly I want to give it one star but Im trying to find the good in itBefore I list pros and cons I must mention that this is a Christian book But other than a few prayers and mentioning once that they were in church its not drenched in it Theres no preaching and in fact I wouldnt think a nonChristian would have a problem with this book other than the negatives I list below But on that same note if youre looking for something kinda conservative or like Jenny B Jones whom I would highly recommend this is not really it Its kind of watered down Christianity And Im not saying thats bad that may make you want to buy this book more The positives Theres a good story in here Many girls have done what the lead character Kate does gives her heart to a boy who doesnt return the same feelings And theres another love story that ends in a guy thats just Not that into her So many readers should be able to relate to one of her storiesThere are even a couple funny lines in there where i laughed out a little bitKate had some witty lines and has a pretty strong character to herAnd aside from what I will write as my 1st point in the negatives list the story does get better The 2nd half almost but not quite redeems the first partThe negatives I truly hate to say this but that may be one of the worst written books Ive ever read Oh how badly I wanted to stop reading after chapter 1It would have stuff like Im so mad said Kate angrily Every single time someone spoke it had a Said so and so after it Theres an art to writing and that aint it Im wondering if this is the authors first book And Im guessing it didnt have an editorBIG FAT SPOILERI did not like that ending Are you kidding me We get to know two other guys that she falls in love with but not the guy she actually marries They say like 7 sentences to each other and then get married I hate that the author left this stuff out This is what we want to read We want to see the dialog between them so we can see they belong together There wasnt enough there for me to feel as though Kate had feelings for him or knew anything about him other than his one tragic lossIt was the most important relationship in the entire book summed up in about 6 pages and left me disappointed and wanted more Not more of their lives to follow but more of the meat of their relationship to help me realize they were good together I just didnt get itWhat a shame,2,2011-08-13,Amazon,Unknown,Unknown
B002BDT64A,A3DN2PISIG14C6,The blurb for this series saysThe Zombie Chronicles universe where the zombies dont stay mindless shambling adversaries Instead they grow smarter faster and stronger as they feed on the flesh of the livingand to that statement I would add And where zombiefighting humans begin to suspect that they too are changing as they struggle to survive in this bleak worldAuthor Mark Clodi distinguished The Zombie Chronicles by coming up with the very novel idea that Romerotype zombies could learn and grow as they feed The human survivors in the Zombie Chronicles world therefore have to content with both types of zombies as they try to surviveThe first three Zombie Chronicles books center upon Max his best friend Bill a cop Jane Steward and a great supporting cast of minor characters both human and zombie Interesting questions are raised Can a thinking zombie still care about humanity Could zombie and human work together to overcome the common evil What qualifies as humanity There are some grammatical mistakes in the series particularly in the first book but for me those faded in significance as I was caught up in the unique smart zombies premise the multidimensional characters it was particularly interesting to see the world through the eyes of the smart zombies and the action as Max and friends try to stay aliveIn book one Outbreak Max meets his first zombie at the office and fights his way home to his family,4,2011-07-20,Amazon,Unknown,Unknown
B002I1XQ0K,A1HBWSGJUKIG8R,One woman three men and there all sexy best friends Count me in Haha good book love the game they do to show there real feelings,3,2013-04-01,Amazon,Unknown,Unknown
B001O5CHQU,A2DBCXBQKGM2M8,Delightful story of the real Saint Nicholas and the reality and legends of his good deeds and saintly religious life,5,2014-01-11,Amazon,Unknown,Unknown
